trip_id,trip_length,sudden_brake,sudden_acceleration,sudden_turn,tight_turn,speeding,sudden_stop,route_deviation,violation_score,trip_rating
8427,27.2,1,0,1,1,0,0,0,14,9.5
8428,3.3,1,1,1,0,0,1,0,17,5.1
8429,8.2,0,1,1,1,1,0,0,19,7.7
8430,24.4,0,0,1,1,1,1,0,20,9.2
8431,19.1,1,1,1,0,0,1,0,17,9.1
8432,28.4,1,1,0,1,0,1,0,20,9.3
8433,44.8,2,1,0,0,1,2,0,30,9.3
8434,36.7,2,1,0,1,1,2,0,36,9.0
8435,49.8,1,1,0,3,2,3,0,54,8.9
8436,8.1,1,0,1,0,1,0,0,14,8.3
8437,43.1,1,2,2,0,0,1,0,24,9.4
8438,5.2,0,0,0,1,1,0,0,12,7.7
8439,10.4,1,1,1,0,1,1,0,23,7.8
8440,17.3,1,1,1,1,0,1,0,23,8.7
8441,47.6,2,1,2,1,1,0,0,32,9.3
8442,48.4,2,1,1,1,0,3,0,38,9.2
8443,41.8,0,0,2,1,1,2,0,28,9.3
8444,11.5,0,1,1,0,1,1,0,18,8.5
8445,24.6,1,0,1,1,0,0,2,28,8.9
8446,7.0,0,0,0,1,0,0,0,6,9.2
8447,19.4,1,0,0,1,0,0,0,11,9.4
8448,2.9,0,1,0,1,1,1,0,21,3.2
8449,17.7,0,1,1,1,1,1,0,24,8.7
8450,36.7,2,2,0,2,2,0,0,42,8.9
8451,16.5,0,0,1,0,1,0,0,9,9.5
8452,7.4,0,1,1,0,1,0,0,13,8.3
8453,6.9,0,0,1,1,1,1,0,20,7.1
8454,26.2,1,0,1,0,1,1,0,19,9.3
8455,4.4,1,0,0,1,0,1,0,16,6.5
8456,39.1,1,2,1,0,1,0,0,22,9.4
8457,7.7,1,0,1,0,0,0,0,8,9.0
8458,39.2,1,2,1,2,1,0,0,34,9.1
8459,49.0,0,1,1,3,1,3,0,46,9.1
8460,34.3,1,0,1,0,1,1,0,19,9.4
8461,8.5,1,0,0,1,0,0,0,11,8.7
8462,2.2,0,0,1,0,0,0,0,3,8.7
8463,31.5,0,1,1,1,0,0,0,13,9.6
8464,32.3,1,0,1,0,1,1,0,19,9.4
8465,14.7,0,0,1,0,0,0,0,3,9.8
8466,9.5,1,1,0,0,0,0,0,9,9.1
8467,4.1,0,1,1,1,0,0,0,13,6.9
8468,35.3,1,1,0,1,1,0,0,21,9.4
8469,4.5,0,0,1,1,0,0,0,9,8.0
8470,18.6,0,0,1,0,0,1,0,8,9.6
8471,13.1,0,0,0,1,0,1,0,11,9.2
8472,2.5,1,1,1,1,0,1,0,23,1.4
8473,5.8,1,0,1,0,1,1,0,19,6.8
8474,24.3,0,1,1,0,0,0,0,7,9.7
8475,14.9,0,1,0,1,0,1,0,15,9.0
8476,37.0,0,1,2,0,1,2,0,26,9.3
8477,23.2,1,1,1,0,1,0,0,18,9.2
8478,32.8,0,0,1,0,0,1,0,8,9.8
8479,41.7,1,0,2,1,0,2,0,27,9.4
8480,43.4,2,2,0,1,1,2,0,40,9.1
8481,41.7,2,0,2,0,0,0,0,16,9.6
8482,26.1,0,1,0,1,0,0,0,10,9.6
8483,45.2,0,0,1,2,1,2,0,31,9.3
8484,39.5,1,2,1,1,1,1,0,33,9.2
8485,29.7,1,1,0,1,0,1,0,20,9.3
8486,49.7,0,3,3,0,0,1,0,26,9.5
8487,41.6,1,2,1,2,2,0,2,54,8.7
8488,45.9,1,0,1,1,1,2,0,30,9.3
8489,48.7,0,3,2,2,2,2,0,52,8.9
8490,20.9,1,0,1,0,1,0,0,14,9.3
8491,48.9,1,2,3,2,0,3,0,49,9.0
8492,41.0,0,0,1,2,1,2,0,31,9.2
8493,24.9,1,0,0,0,1,1,2,30,8.8
8494,22.4,1,0,0,0,1,0,0,11,9.5
8495,6.4,0,0,0,0,0,1,0,5,9.2
8496,2.1,1,0,1,1,1,0,0,20,1.0
8497,11.4,1,1,1,0,1,0,0,18,8.4
8498,43.1,1,2,0,1,0,2,0,29,9.3
8499,18.6,0,1,1,1,0,0,0,13,9.3
8500,35.5,1,1,0,0,0,0,0,9,9.7
8501,34.1,1,0,0,0,1,1,0,16,9.5
8502,6.3,0,0,0,0,1,1,0,11,8.3
8503,47.7,1,1,0,1,0,0,0,15,9.7
8504,49.7,2,2,0,1,1,0,0,30,9.4
8505,34.8,1,1,1,1,0,0,0,18,9.5
8506,16.6,1,0,1,1,0,1,0,19,8.9
8507,33.1,1,1,0,1,1,0,0,21,9.4
8508,33.5,1,1,0,1,0,1,0,20,9.4
8509,42.1,1,2,0,0,2,2,0,35,9.2
8510,12.1,0,1,0,1,1,1,0,21,8.3
8511,40.8,2,0,2,1,1,2,0,38,9.1
8512,5.5,0,1,0,0,0,0,0,4,9.3
8513,38.5,2,0,0,1,1,0,0,22,9.4
8514,48.9,0,3,1,2,3,0,0,45,9.1
8515,49.6,0,2,2,2,1,0,0,32,9.4
8516,16.3,1,1,0,1,0,1,0,20,8.8
8517,40.9,1,0,1,1,0,0,0,14,9.7
8518,39.4,0,0,2,1,2,2,0,34,9.1
8519,3.4,0,1,1,0,1,1,0,18,4.9
8520,9.2,0,0,1,0,0,0,0,3,9.7
8521,11.8,1,1,0,1,0,0,0,15,8.7
8522,7.9,1,1,0,0,1,0,0,15,8.1
8523,24.7,1,1,0,0,1,1,0,20,9.2
8524,32.4,0,1,0,0,0,0,0,4,9.9
8525,31.2,0,0,0,0,0,0,0,0,10.0
8526,26.0,1,1,0,0,0,0,0,9,9.7
8527,22.9,0,0,0,1,1,0,0,12,9.5
8528,7.2,0,1,0,0,0,1,3,30,5.9
8529,22.7,0,1,1,0,1,1,2,32,8.6
8530,5.8,1,1,0,0,1,0,0,15,7.5
8531,16.4,1,1,0,1,1,1,0,26,8.4
8532,46.5,2,0,2,0,1,0,0,22,9.5
8533,41.3,2,1,0,0,2,1,0,31,9.3
8534,45.5,0,2,0,2,0,1,0,25,9.5
8535,38.7,0,0,2,0,1,1,0,17,9.6
8536,21.7,0,1,0,1,1,0,0,16,9.3
8537,9.2,1,0,1,1,0,0,0,14,8.5
8538,46.1,2,0,0,1,2,2,0,38,9.2
8539,16.8,1,1,0,1,0,1,0,20,8.8
8540,23.1,0,1,0,1,1,1,0,21,9.1
8541,22.1,1,0,0,1,1,1,0,22,9.0
8542,2.0,1,1,1,1,0,0,0,18,1.6
8543,10.4,0,1,0,1,1,1,0,21,8.0
8544,39.4,0,1,0,1,1,0,0,16,9.6
8545,45.6,2,2,1,0,2,1,0,38,9.2
8546,15.7,0,1,0,0,1,1,0,15,9.1
8547,9.6,1,0,0,0,1,0,0,11,8.9
8548,19.1,0,1,0,1,1,1,0,21,8.9
8549,12.6,0,0,1,1,1,1,0,20,8.4
8550,46.8,2,1,2,1,2,0,0,38,9.2
8551,25.2,1,0,1,1,0,0,0,14,9.4
8552,6.9,0,1,1,0,0,1,0,12,8.3
8553,39.4,0,1,0,1,0,0,0,10,9.7
8554,32.2,0,0,0,1,1,0,0,12,9.6
8555,5.2,0,0,0,0,1,1,0,11,8.0
8556,10.8,1,0,1,1,1,1,0,25,7.7
8557,10.6,1,0,0,0,0,0,0,5,9.5
8558,45.5,0,1,2,1,1,2,0,32,9.3
8559,28.7,1,1,0,1,0,1,0,20,9.3
8560,48.6,0,2,0,3,2,2,0,48,9.0
8561,20.4,1,0,0,0,1,0,0,11,9.5
8562,28.1,0,1,1,0,0,0,0,7,9.8
8563,45.3,1,1,0,1,1,1,0,26,9.4
8564,44.0,0,2,1,2,1,0,0,29,9.3
8565,28.9,0,0,0,0,0,1,0,5,9.8
8566,27.5,0,1,1,1,1,1,0,24,9.1
8567,45.0,1,1,1,1,0,1,0,23,9.5
8568,7.0,0,1,0,0,1,1,0,15,7.9
8569,26.6,0,1,0,1,1,0,0,16,9.4
8570,46.4,1,2,2,2,1,1,0,42,9.1
8571,43.2,0,1,1,0,0,2,0,17,9.6
8572,45.0,0,2,2,1,0,0,0,20,9.6
8573,16.6,1,1,0,1,0,1,0,20,8.8
8574,18.2,1,1,0,1,0,0,0,15,9.2
8575,22.6,1,0,0,1,1,0,0,17,9.3
8576,42.0,0,2,0,2,2,1,0,37,9.1
8577,18.6,1,0,1,1,0,0,0,14,9.3
8578,9.6,0,1,0,1,0,0,0,10,9.0
8579,35.7,1,0,1,1,0,0,0,14,9.6
8580,1.7,0,0,1,0,1,0,0,9,5.2
8581,10.5,1,1,1,1,0,0,3,39,6.3
8582,22.1,1,1,1,0,1,0,0,18,9.2
8583,30.6,0,0,1,0,1,1,0,14,9.5
8584,9.0,0,1,1,0,0,1,0,12,8.7
8585,16.2,0,0,1,1,1,1,0,20,8.8
8586,23.3,0,0,0,1,1,1,0,17,9.3
8587,37.5,2,2,1,0,1,0,0,27,9.3
8588,30.7,0,0,1,0,1,0,0,9,9.7
8589,40.5,0,0,1,0,1,1,0,14,9.7
8590,22.0,0,1,0,1,0,0,0,10,9.5
8591,23.2,0,0,1,0,0,0,0,3,9.9
8592,31.2,0,1,1,0,1,0,0,13,9.6
8593,14.3,0,1,1,0,0,1,2,26,8.2
8594,18.6,1,1,1,0,1,1,0,23,8.8
8595,42.0,2,2,0,0,2,2,0,40,9.1
8596,3.4,0,0,1,0,1,0,0,9,7.4
8597,8.1,1,0,1,0,1,0,0,14,8.3
8598,22.2,1,0,0,0,1,0,0,11,9.5
8599,44.0,1,2,0,1,0,1,0,24,9.5
8600,20.6,1,1,0,0,0,0,0,9,9.6
8601,29.4,0,0,0,0,1,1,0,11,9.6
8602,12.9,1,0,1,0,1,0,0,14,8.9
8603,32.3,0,1,1,1,0,0,0,13,9.6
8604,25.9,0,1,0,0,1,0,0,10,9.6
8605,46.1,1,0,0,0,0,0,0,5,9.9
8606,27.6,1,0,0,0,0,1,0,10,9.6
8607,21.6,0,1,1,0,1,0,0,13,9.4
8608,26.6,0,1,1,1,1,0,0,19,9.3
8609,13.6,1,0,0,0,0,0,0,5,9.6
8610,34.8,0,1,0,0,0,0,0,4,9.9
8611,28.7,1,1,0,1,1,1,0,26,9.1
8612,37.7,2,2,2,0,1,0,0,30,9.2
8613,44.3,2,2,1,2,2,0,0,45,9.0
8614,9.5,0,1,0,0,1,0,0,10,9.0
8615,35.9,0,0,1,0,0,1,0,8,9.8
8616,4.8,1,1,0,0,1,0,0,15,7.0
8617,28.5,0,0,1,1,1,1,0,20,9.3
8618,11.1,1,1,0,1,1,0,0,21,8.1
8619,8.3,1,0,0,0,0,0,1,12,8.6
8620,16.9,1,1,1,0,0,1,0,17,9.0
8621,28.0,0,0,1,1,0,0,0,9,9.7
8622,4.8,0,0,1,0,1,0,0,9,8.2
8623,24.9,1,0,1,0,1,0,0,14,9.4
8624,1.2,1,1,0,1,0,0,0,15,1.0
8625,3.2,0,1,1,0,1,1,0,18,4.6
8626,20.0,1,0,1,0,0,1,0,13,9.4
8627,25.2,0,0,1,0,1,1,0,14,9.4
8628,10.9,1,1,1,0,0,0,0,12,8.9
8629,44.4,2,2,2,1,2,0,0,42,9.1
8630,28.0,1,1,0,1,0,1,0,20,9.3
8631,35.5,1,1,0,0,0,1,0,14,9.6
8632,11.7,0,0,1,0,1,1,0,14,8.8
8633,6.7,0,0,1,0,1,1,0,14,8.0
8634,43.9,2,1,2,1,2,0,0,38,9.1
8635,41.4,2,2,1,2,0,2,0,43,9.0
8636,15.4,0,0,0,1,0,1,0,11,9.3
8637,20.0,0,1,0,0,0,0,0,4,9.8
8638,12.1,1,1,0,0,1,0,0,15,8.8
8639,10.9,1,1,1,0,0,1,0,17,8.5
8640,1.3,0,0,1,0,0,1,0,8,4.6
8641,33.4,0,0,0,0,1,0,2,20,9.4
8642,12.9,0,0,1,1,0,1,0,14,8.9
8643,28.6,0,0,1,1,1,0,0,15,9.5
8644,47.3,1,2,2,0,1,2,0,35,9.3
8645,19.4,1,1,0,1,1,1,0,26,8.7
8646,44.5,1,0,1,2,1,1,0,31,9.3
8647,7.3,0,0,1,0,1,1,0,14,8.1
8648,42.5,0,1,1,1,2,1,0,30,9.3
8649,7.8,0,1,1,1,1,1,0,24,7.0
8650,32.2,0,0,1,0,0,0,0,3,9.9
8651,47.3,0,0,0,0,1,0,0,6,9.9
8652,32.4,1,0,1,0,1,1,0,19,9.4
8653,34.6,1,0,0,0,0,1,0,10,9.7
8654,42.1,0,2,2,1,2,2,0,42,9.0
8655,46.9,0,2,1,2,1,0,0,29,9.4
8656,36.0,2,2,1,2,1,2,0,49,8.6
8657,16.9,1,1,1,1,0,0,3,39,7.7
8658,41.8,0,0,2,0,1,0,0,12,9.7
8659,17.6,0,1,1,1,0,0,0,13,9.3
8660,4.7,0,0,1,1,0,1,0,14,7.1
8661,32.2,0,1,1,1,1,1,0,24,9.3
8662,3.4,1,0,1,1,1,0,0,20,4.4
8663,15.7,1,1,0,0,0,1,0,14,9.1
8664,27.6,0,0,1,0,1,0,0,9,9.7
8665,20.9,0,0,0,0,0,1,0,5,9.8
8666,30.8,0,1,1,0,1,0,0,13,9.6
8667,40.7,0,0,0,2,0,0,0,12,9.7
8668,39.4,1,1,0,2,1,1,0,32,9.2
8669,39.3,2,0,2,0,1,1,0,27,9.3
8670,18.3,1,1,1,1,0,1,1,30,8.4
8671,46.9,1,1,2,1,0,2,0,31,9.3
8672,34.4,1,0,1,0,0,0,0,8,9.8
8673,36.1,1,0,1,2,1,0,0,26,9.3
8674,40.9,0,2,0,0,1,0,0,14,9.7
8675,6.4,1,1,0,1,1,0,0,21,6.8
8676,45.5,1,0,1,1,2,1,0,31,9.3
8677,4.5,0,1,0,0,0,0,0,4,9.1
8678,17.8,0,1,1,1,1,1,0,24,8.7
8679,6.1,0,1,0,0,0,0,0,4,9.4
8680,31.4,1,1,0,0,0,1,0,14,9.6
8681,28.5,1,1,0,0,0,0,2,23,9.2
8682,25.9,1,1,1,1,1,1,0,29,8.9
8683,31.0,0,0,0,1,0,0,0,6,9.8
8684,6.2,0,1,0,0,0,1,0,9,8.6
8685,17.0,0,0,1,1,1,1,0,20,8.8
8686,46.5,0,1,0,2,2,1,0,33,9.3
8687,41.3,2,2,1,2,0,0,0,33,9.2
8688,6.8,1,1,1,1,1,1,0,29,5.8
8689,2.9,1,0,0,1,1,0,0,17,4.4
8690,4.8,1,0,1,1,1,0,0,20,5.9
8691,20.5,0,0,0,1,0,1,2,25,8.8
8692,25.4,0,0,1,1,0,0,0,9,9.6
8693,49.1,0,0,2,2,2,1,0,35,9.3
8694,19.6,0,0,1,1,1,0,0,15,9.2
8695,47.8,2,0,0,1,0,2,0,26,9.5
8696,37.0,2,2,1,0,0,1,0,26,9.3
8697,18.1,1,1,0,1,1,1,0,26,8.6
8698,8.4,0,0,0,1,0,1,0,11,8.7
8699,27.7,0,0,1,1,0,0,0,9,9.7
8700,8.7,1,1,1,1,0,1,0,23,7.4
8701,32.1,0,1,1,0,1,1,0,18,9.4
8702,41.5,0,2,1,2,2,1,0,40,9.0
8703,4.8,1,1,1,1,0,0,0,18,6.4
8704,34.7,1,0,1,1,1,1,3,46,8.7
8705,48.5,1,3,2,2,0,0,0,35,9.3
8706,1.2,1,1,1,1,1,1,0,29,1.0
8707,37.8,1,1,1,1,0,1,2,37,9.0
8708,16.5,0,0,0,1,1,1,0,17,9.0
8709,42.6,2,0,0,0,0,1,0,15,9.6
8710,45.3,0,2,1,1,0,2,0,27,9.4
8711,18.7,1,1,0,0,1,0,0,15,9.2
8712,14.5,1,1,1,0,0,1,0,17,8.8
8713,43.4,0,2,2,1,2,1,0,37,9.2
8714,3.2,0,1,1,1,1,1,0,24,2.9
8715,30.7,1,0,1,1,1,1,0,25,9.2
8716,36.7,2,0,2,1,1,0,0,28,9.2
8717,29.7,1,1,0,1,1,1,0,26,9.1
8718,43.7,1,1,1,1,1,2,0,34,9.2
8719,49.4,3,2,2,0,2,1,1,53,8.9
8720,20.0,0,0,1,1,0,1,0,14,9.3
8721,43.9,0,2,1,1,1,1,0,28,9.4
8722,1.6,0,0,0,0,1,1,0,11,3.6
8723,45.1,1,2,2,0,1,0,0,25,9.4
8724,32.1,1,0,0,1,1,0,0,17,9.5
8725,11.2,0,0,1,1,0,1,0,14,8.8
8726,4.3,0,1,1,1,0,1,0,18,5.9
8727,26.2,1,0,0,0,1,1,0,16,9.4
8728,8.0,0,0,0,1,1,0,0,12,8.5
8729,20.6,0,1,1,1,1,0,0,19,9.1
8730,27.2,1,0,1,1,1,0,0,20,9.3
8731,10.6,0,1,0,0,0,0,2,18,8.3
8732,31.6,1,0,1,0,1,0,0,14,9.6
8733,29.5,0,1,0,0,1,0,0,10,9.7
8734,7.5,0,1,0,0,1,0,0,10,8.7
8735,14.8,1,1,1,0,0,0,0,12,9.2
8736,3.6,0,0,1,1,1,0,0,15,6.0
8737,28.7,0,1,1,1,1,0,0,19,9.3
8738,23.6,0,0,0,1,1,1,0,17,9.3
8739,12.7,1,1,0,1,0,0,0,15,8.8
8740,33.7,1,1,0,1,1,0,0,21,9.4
8741,1.6,0,1,1,0,1,1,0,18,1.0
8742,36.5,0,0,2,2,1,1,0,29,9.2
8743,47.0,0,1,2,1,0,2,1,33,9.3
8744,29.7,1,1,0,0,1,1,0,20,9.3
8745,47.6,1,0,1,0,2,2,0,30,9.4
8746,10.2,1,1,1,1,1,1,0,29,7.2
8747,23.8,0,0,1,0,0,1,0,8,9.7
8748,18.3,1,1,1,1,1,0,0,24,8.7
8749,48.2,1,1,2,2,3,0,0,45,9.1
8750,18.9,0,1,1,1,0,0,0,13,9.3
8751,21.0,1,1,0,0,0,0,0,9,9.6
8752,20.8,0,1,1,1,1,0,0,19,9.1
8753,26.0,1,1,0,0,0,0,0,9,9.7
8754,8.2,1,1,0,1,1,0,0,21,7.5
8755,37.3,1,0,0,2,1,2,0,33,9.1
8756,46.6,1,2,1,2,0,0,0,28,9.4
8757,39.7,0,0,0,1,2,2,0,28,9.3
8758,18.6,0,0,1,1,0,0,0,9,9.5
8759,37.7,1,1,2,0,0,2,0,25,9.3
8760,19.2,0,1,0,0,0,1,1,16,9.2
8761,13.9,1,1,0,0,1,1,0,20,8.6
8762,12.4,0,1,0,1,1,1,1,28,7.8
8763,47.7,0,2,1,1,0,0,0,17,9.6
8764,40.3,2,2,2,2,0,1,0,41,9.0
8765,16.5,0,0,1,1,1,0,0,15,9.1
8766,48.3,3,1,1,1,2,1,0,45,9.1
8767,7.1,0,1,0,1,0,1,0,15,7.9
8768,25.1,0,0,0,1,0,1,0,11,9.6
8769,42.5,2,2,0,0,2,0,0,30,9.3
8770,3.9,1,1,0,1,0,1,0,20,5.1
8771,17.8,0,0,0,0,1,1,0,11,9.4
8772,3.4,1,0,0,0,1,1,0,16,5.4
8773,5.7,1,1,0,0,0,1,0,14,7.6
8774,39.2,2,1,2,2,1,1,0,43,8.9
8775,20.7,1,0,0,0,1,0,0,11,9.5
8776,15.9,0,1,0,1,0,1,0,15,9.1
8777,44.7,1,2,0,0,0,2,0,23,9.5
8778,39.4,0,2,2,2,0,1,0,31,9.2
8779,37.9,0,0,1,2,0,1,0,20,9.5
8780,21.9,0,1,0,0,1,0,0,10,9.5
8781,43.6,1,2,2,2,0,2,0,41,9.1
8782,17.6,1,1,0,0,0,0,0,9,9.5
8783,23.6,1,1,1,1,0,1,0,23,9.0
8784,27.9,0,0,1,1,1,0,0,15,9.5
8785,46.3,0,2,0,1,1,2,0,30,9.4
8786,14.3,1,1,1,0,0,0,0,12,9.2
8787,45.5,0,1,2,2,1,2,0,38,9.2
8788,33.7,0,0,1,0,1,0,0,9,9.7
8789,31.0,0,1,0,0,0,1,0,9,9.7
8790,35.9,0,1,1,0,0,1,0,12,9.7
8791,46.0,1,1,1,0,2,0,0,24,9.5
8792,28.4,1,0,0,1,0,0,0,11,9.6
8793,45.0,2,2,1,2,1,1,0,44,9.0
8794,46.6,1,1,2,2,0,2,0,37,9.2
8795,2.7,0,1,0,0,1,0,0,10,6.4
8796,30.6,0,0,0,1,1,0,0,12,9.6
8797,9.4,0,0,0,0,1,0,0,6,9.4
8798,33.0,0,1,1,0,0,0,0,7,9.8
8799,25.6,1,0,0,1,1,1,0,22,9.1
8800,4.5,1,1,1,0,0,1,0,17,6.4
8801,27.5,0,0,0,1,0,0,0,6,9.8
8802,2.6,1,0,1,0,1,1,0,19,3.2
8803,43.9,0,0,0,2,2,0,0,24,9.5
8804,27.7,1,1,0,0,0,0,0,9,9.7
8805,25.7,0,1,0,0,0,1,0,9,9.7
8806,29.2,0,1,1,1,0,1,1,25,9.1
8807,9.4,1,1,1,0,1,0,0,18,8.1
8808,13.6,1,0,1,1,1,1,0,25,8.2
8809,43.1,0,0,1,1,2,0,0,21,9.5
8810,45.8,1,2,0,1,1,2,0,35,9.2
8811,9.5,1,1,1,1,1,1,0,29,7.0
8812,47.3,2,1,1,2,0,0,0,29,9.4
8813,21.3,1,0,0,1,1,1,0,22,9.0
8814,20.7,1,1,0,1,0,1,0,20,9.0
8815,9.2,1,0,1,0,1,1,0,19,8.0
8816,34.0,0,1,1,0,1,1,0,18,9.5
8817,7.9,0,0,0,1,0,1,0,11,8.6
8818,6.5,0,0,0,1,1,1,1,24,6.4
8819,14.8,0,0,1,1,1,0,0,15,9.0
8820,16.9,0,0,0,1,0,1,0,11,9.4
8821,43.1,0,1,1,0,2,0,1,26,9.4
8822,13.8,0,1,1,1,1,0,0,19,8.6
8823,42.9,0,0,1,0,1,1,0,14,9.7
8824,13.5,0,1,0,0,0,0,3,25,8.2
8825,27.3,0,1,1,0,0,0,0,7,9.7
8826,38.2,2,2,0,1,1,2,0,40,9.0
8827,31.6,1,1,1,0,0,0,0,12,9.6
8828,7.8,0,1,1,1,1,0,3,40,5.0
8829,1.9,0,0,1,1,1,0,0,15,2.8
8830,1.4,0,0,1,1,1,0,0,15,1.0
8831,37.6,2,1,0,2,1,0,0,32,9.2
8832,13.2,0,1,1,0,0,0,0,7,9.5
8833,20.9,1,1,1,0,0,0,0,12,9.4
8834,28.2,0,0,0,0,0,0,0,0,10.0
8835,10.3,1,0,1,1,0,1,0,19,8.2
8836,1.9,0,0,1,1,0,0,3,30,1.0
8837,12.3,1,0,0,0,0,0,0,5,9.6
8838,16.2,1,0,1,0,0,1,0,13,9.2
8839,47.9,2,2,0,0,0,0,0,18,9.6
8840,2.7,1,1,1,0,0,1,0,17,4.0
8841,45.9,0,2,0,1,1,0,0,20,9.6
8842,11.6,1,1,1,1,0,1,0,23,8.0
8843,17.0,0,1,1,1,0,1,0,18,8.9
8844,32.4,0,1,1,0,0,0,0,7,9.8
8845,14.7,1,0,0,1,1,0,0,17,8.9
8846,38.6,0,1,1,2,0,0,0,19,9.5
8847,31.1,0,0,1,0,1,1,0,14,9.6
8848,43.9,1,1,0,1,1,0,0,21,9.5
8849,11.8,0,0,0,1,0,0,0,6,9.5
8850,6.8,0,0,0,0,0,1,0,5,9.3
8851,19.8,0,0,1,1,1,0,0,15,9.2
8852,43.9,0,2,0,2,0,2,2,44,9.0
8853,9.4,1,1,1,0,0,0,0,12,8.7
8854,22.5,1,0,0,1,1,1,0,22,9.0
8855,19.0,1,1,1,1,1,0,0,24,8.7
8856,34.1,1,1,0,1,1,1,0,26,9.2
8857,14.1,0,0,0,0,1,0,0,6,9.6
8858,47.9,2,1,1,1,0,2,0,33,9.3
8859,31.6,1,1,0,1,1,1,0,26,9.2
8860,27.1,1,0,1,1,1,0,0,20,9.3
8861,45.3,2,1,0,0,1,1,0,25,9.5
8862,11.5,0,0,0,1,1,0,0,12,9.0
8863,15.4,1,0,0,1,1,0,0,17,8.9
8864,49.8,1,1,3,0,0,1,3,44,9.1
8865,14.4,0,1,0,1,1,0,0,16,8.9
8866,25.9,1,1,0,1,0,0,0,15,9.4
8867,16.1,1,0,0,0,0,0,0,5,9.7
8868,36.5,2,2,2,0,1,2,0,40,8.9
8869,48.4,1,1,3,2,3,3,0,63,8.7
8870,31.8,1,1,1,0,1,1,0,23,9.3
8871,1.3,0,1,0,1,1,1,0,21,1.0
8872,32.4,1,0,0,0,0,1,0,10,9.7
8873,10.9,0,0,0,1,0,0,0,6,9.5
8874,18.5,1,1,1,0,0,0,0,12,9.4
8875,16.1,1,1,0,0,1,1,0,20,8.8
8876,40.9,0,1,1,1,1,0,0,19,9.5
8877,2.0,1,0,1,1,0,1,0,19,1.3
8878,6.3,0,1,0,1,1,1,0,21,6.7
8879,6.9,1,0,1,0,0,0,0,8,8.9
8880,4.4,0,0,0,0,0,1,0,5,8.9
8881,48.0,1,0,2,1,2,1,0,34,9.3
8882,23.2,1,0,0,0,1,0,0,11,9.5
8883,41.3,1,2,2,0,1,1,0,30,9.3
8884,4.7,0,0,0,0,1,0,0,6,8.8
8885,39.2,1,0,2,1,2,1,0,34,9.1
8886,34.1,1,1,1,0,0,0,0,12,9.6
8887,37.3,1,0,2,2,2,0,0,35,9.1
8888,32.4,0,0,0,0,1,1,0,11,9.7
8889,16.2,1,1,1,1,0,0,0,18,8.9
8890,28.2,1,0,0,1,1,1,0,22,9.2
8891,41.8,2,0,2,0,1,2,2,46,8.9
8892,31.9,0,0,1,1,1,0,0,15,9.5
8893,41.5,1,1,1,0,2,2,0,34,9.2
8894,28.7,0,1,0,1,1,1,0,21,9.3
8895,49.9,1,3,2,0,2,1,0,40,9.2
8896,16.7,0,1,0,1,1,0,0,16,9.1
8897,5.3,1,1,0,1,0,1,0,20,6.3
8898,20.0,1,0,1,0,0,0,0,8,9.6
8899,42.8,2,1,0,0,1,1,0,25,9.4
8900,29.8,0,1,1,0,0,0,0,7,9.8
8901,12.2,1,1,0,1,0,1,0,20,8.4
8902,36.1,0,1,1,0,0,1,0,12,9.7
8903,22.3,0,1,1,0,1,0,0,13,9.4
8904,17.6,1,1,1,1,0,0,0,18,9.0
8905,17.4,1,0,1,0,0,0,0,8,9.5
8906,47.3,0,1,1,0,2,2,0,29,9.4
8907,48.0,1,0,2,1,0,2,0,27,9.4
8908,2.3,1,1,0,1,1,1,3,47,1.0
8909,10.4,0,0,1,1,0,1,0,14,8.7
8910,10.0,1,0,1,0,1,1,0,19,8.1
8911,13.4,1,1,1,1,1,0,0,24,8.2
8912,12.6,0,1,0,1,0,0,0,10,9.2
8913,9.5,0,1,1,1,1,0,0,19,8.0
8914,41.0,0,1,2,1,1,2,2,46,8.9
8915,38.2,0,0,0,2,1,0,0,18,9.5
8916,5.5,1,1,1,1,1,1,0,29,4.8
8917,31.4,1,0,1,0,0,0,0,8,9.7
8918,19.7,0,1,0,0,1,1,3,36,8.2
8919,25.1,1,1,0,1,0,1,0,20,9.2
8920,9.5,0,0,0,1,0,0,0,6,9.4
8921,35.0,0,0,1,0,0,0,0,3,9.9
8922,44.8,1,0,1,0,2,0,0,20,9.6
8923,40.9,0,2,1,1,0,0,0,17,9.6
8924,20.4,0,1,0,1,1,1,0,21,9.0
8925,32.2,0,1,1,1,1,1,0,24,9.3
8926,36.6,2,2,0,0,2,1,0,35,9.0
8927,38.2,0,2,1,1,0,0,0,17,9.6
8928,15.2,1,1,0,1,1,1,0,26,8.3
8929,41.3,1,2,1,0,1,1,0,27,9.3
8930,3.3,1,1,1,0,0,1,0,17,5.0
8931,40.4,2,1,1,0,0,0,0,17,9.6
8932,6.2,0,1,0,0,0,0,0,4,9.4
8933,26.8,0,1,0,1,0,0,0,10,9.6
8934,14.8,0,1,1,1,0,1,0,18,8.8
8935,38.4,0,0,1,0,2,2,0,25,9.4
8936,31.7,0,1,0,0,1,1,0,15,9.5
8937,25.5,1,0,1,0,0,1,0,13,9.5
8938,29.0,1,0,1,1,1,1,0,25,9.1
8939,44.1,1,1,2,1,2,1,0,38,9.1
8940,6.6,0,1,1,1,1,0,0,19,7.2
8941,45.2,2,1,2,1,0,0,2,40,9.1
8942,18.4,1,1,1,0,1,1,0,23,8.8
