time,latitude,longitude,speed,speed_limit,acceleration,heading,yaw_rate,steering_angle,jerk,traffic_condition,road_condition,road_type,time_of_day,sudden_brake,sudden_acceleration,sudden_stop,sudden_turn,tight_turn,speeding,anomaly_explanation
3458,46.59115,74.26782,88.37,100,-5.56,66.72,0.15,0.07,-2.5,0,1,0,2,1,0,0,0,0,0,Sudden brake with acceleration -5.56 m/s² (below -6 threshold)
3459,46.59278,74.27182,71.71,100,-3.0,67.83,0.3,0.22,0.0,1,3,0,3,0,0,0,0,0,0,
3460,46.5942,74.2753,0.0,100,-7.69,67.8,0.0,0.0,-4.98,0,0,0,1,0,0,1,0,0,0,Sudden stop with speed drop of 71.7 km/h and hard braking (-7.69 m/s²)
3461,46.59603,74.27933,78.21,100,2.0,65.58,0.33,0.17,0.0,1,0,0,1,0,0,0,0,0,0,
3462,46.59636,74.28004,81.9,100,-3.0,65.07,0.08,0.04,-1.0,1,1,0,1,0,0,0,0,0,0,
3463,46.59816,74.28401,30.4,40,4.33,65.61,0.3,0.23,3.38,1,0,1,3,0,1,0,0,0,0,Sudden acceleration with acceleration 4.33 m/s² (above +2 threshold)
3464,46.60329,74.29552,39.49,100,-2.39,65.98,0.06,0.03,0.61,2,0,0,1,0,0,0,0,0,0,
3465,46.60684,74.30352,24.66,40,-3.0,66.07,0.06,0.05,-0.61,2,2,1,3,0,0,0,0,0,0,
3466,46.61028,74.31119,33.89,40,-0.05,65.84,0.12,0.08,1.0,0,0,1,2,0,0,0,0,0,0,
3467,46.61171,74.31413,24.55,40,-0.97,64.06,1.21,1.05,-0.92,2,1,1,2,0,0,0,0,0,0,
3468,46.61398,74.31872,31.56,40,1.6,63.69,0.21,0.15,1.0,0,0,1,3,0,0,0,0,0,0,
3469,46.6146,74.3199,28.4,40,2.0,62.28,0.84,0.66,0.4,0,1,1,2,0,0,0,0,0,0,
3470,46.61633,74.32337,84.28,100,0.78,63.5,0.18,0.09,-1.0,1,0,0,1,0,0,0,0,0,0,
3471,46.61768,74.32614,30.27,40,4.14,64.02,0.29,0.22,2.25,1,0,1,1,0,1,0,0,0,0,Sudden acceleration with acceleration 4.14 m/s² (above +2 threshold)
3472,46.61795,74.32665,41.95,60,2.0,79.87,35.92,28.74,1.0,0,1,2,0,0,0,0,1,0,0,Sudden turn with yaw rate 35.92 deg/s (above 25 threshold) at speed 41.95 km/h
3473,46.6187,74.32828,81.65,100,2.0,65.29,0.48,0.24,0.0,0,0,0,1,0,0,0,0,0,0,
3474,46.61974,74.33081,70.61,100,-7.28,67.65,0.35,0.18,-3.27,1,0,0,0,1,0,0,0,0,0,Sudden brake with acceleration -7.28 m/s² (below -6 threshold)
3475,46.62039,74.33221,59.81,60,-3.0,65.1,1.84,1.34,0.0,2,0,2,1,0,0,0,0,0,0,
3476,46.62049,74.33241,11.38,40,2.0,63.43,2.03,2.84,1.0,2,3,1,2,0,0,0,0,0,0,
3477,46.62163,74.33459,45.96,60,2.0,62.39,0.53,0.28,0.0,0,1,2,2,0,0,0,0,0,0,
3478,46.62265,74.33633,35.83,40,-3.0,59.62,1.36,0.89,-1.0,0,1,1,1,0,0,0,0,0,0,
3479,46.62383,74.33858,32.35,60,2.0,62.33,1.88,1.33,1.0,1,1,2,0,0,0,0,0,0,0,
3480,46.62406,74.33907,75.17,100,2.0,64.86,0.38,0.19,0.0,1,0,0,3,0,0,0,0,0,0,
3481,46.62467,74.34063,59.62,100,-3.0,68.64,0.59,0.29,-1.0,1,0,0,0,0,0,0,0,0,0,
3482,46.625,74.34185,21.16,60,-3.0,74.86,6.18,5.95,0.0,1,2,2,2,0,0,0,0,0,0,
3483,46.62529,74.34347,28.59,40,2.0,79.85,2.97,2.31,1.0,0,0,1,2,0,0,0,0,0,0,
3484,46.62536,74.34454,61.75,60,2.0,86.26,2.5,1.25,0.0,0,1,2,1,0,0,0,0,0,0,
3485,46.62535,74.34571,60.38,100,-0.62,90.49,0.65,0.32,-1.0,0,1,0,3,0,0,0,0,0,0,
3486,46.62523,74.34703,60.46,100,0.04,95.19,0.72,0.36,0.65,0,2,0,3,0,0,0,0,0,0,
3487,46.62469,74.35095,0.0,100,-8.39,97.84,0.4,0.2,-2.75,0,2,0,1,0,0,1,0,0,0,Sudden stop with speed drop of 60.5 km/h and hard braking (-8.39 m/s²)
3488,46.62454,74.352,39.74,100,-3.27,139.57,45.06,40.12,1.0,2,0,0,3,0,0,0,0,1,0,Tight turn with steering angle 40.12 deg (above 35 threshold) and yaw rate 45.06 deg/s
3489,46.62451,74.35215,79.29,100,0.74,119.32,34.4,27.52,-1.0,0,0,0,0,0,0,0,1,0,0,Sudden turn with yaw rate 34.4 deg/s (above 25 threshold) at speed 79.29 km/h
3490,46.62434,74.35387,58.55,100,-3.0,95.64,0.89,0.45,-1.0,0,1,0,0,0,0,0,0,0,0,
3491,46.62428,74.35537,46.55,100,-3.0,92.29,0.65,0.35,0.0,0,3,0,2,0,0,0,0,0,0,
3492,46.62433,74.35656,29.21,40,2.0,87.59,2.75,2.1,1.0,0,2,1,3,0,0,0,0,0,0,
3493,46.62454,74.3581,57.62,60,2.0,82.23,2.23,1.11,0.0,0,0,2,1,0,0,0,0,0,0,
3494,46.62483,74.35934,53.66,60,-3.0,76.84,2.39,1.2,-1.0,0,0,2,0,0,0,0,0,0,0,
3495,46.62516,74.36029,42.72,60,-3.0,70.84,3.26,1.86,0.0,0,0,2,0,0,0,0,0,0,0,
3496,46.62569,74.36143,25.47,60,-3.0,65.07,4.93,4.17,0.0,2,0,2,3,0,0,0,0,0,0,
3497,46.62617,74.3623,20.93,60,2.0,61.11,3.96,3.84,1.0,2,2,2,1,0,0,0,0,0,0,
3498,46.6266,74.3629,33.1,60,2.0,54.37,4.6,3.2,0.0,1,2,2,3,0,0,0,0,0,0,
3499,46.62695,74.36338,30.08,40,0.83,53.9,0.27,0.2,-1.0,0,0,1,3,0,0,0,0,0,0,
3500,46.62752,74.36395,35.08,40,2.0,45.0,4.44,2.96,1.0,1,0,1,2,0,0,0,0,0,0,
3501,46.6276,74.36403,69.76,100,-2.31,45.0,0.0,0.0,-1.0,1,0,0,2,0,0,0,0,0,0,
3502,46.62828,74.36464,29.53,40,-3.0,41.89,1.8,1.37,-0.69,0,1,1,2,0,0,0,0,0,0,
3503,46.62886,74.36501,52.31,40,-2.53,32.54,8.24,8.91,0.47,2,2,1,1,0,0,0,0,0,1,Speeding at 52.31 km/h with limit 40 km/h (31% over)
3504,46.62936,74.36524,23.46,40,2.0,24.7,5.5,4.93,1.0,0,1,1,2,0,0,0,0,0,0,
3505,46.62971,74.36541,86.25,100,2.0,25.91,0.18,0.09,0.0,0,0,0,1,0,0,0,0,0,0,
3506,46.63041,74.36573,62.81,100,-3.0,24.57,0.2,0.1,-1.0,1,0,0,1,0,0,0,0,0,0,
3507,46.63235,74.36655,52.02,60,-2.29,48.22,31.68,25.34,0.71,0,0,2,2,0,0,0,1,0,0,Sudden turn with yaw rate 31.68 deg/s (above 25 threshold) at speed 52.02 km/h
3508,46.63489,74.36765,57.32,100,-1.66,23.42,0.08,0.04,0.63,2,0,0,2,0,0,0,0,0,0,
3509,46.63617,74.36817,48.05,100,2.0,22.11,0.25,0.13,1.0,0,3,0,3,0,0,0,0,0,0,
3510,46.63695,74.36863,80.7,100,-3.0,30.53,1.26,0.63,-1.0,1,0,0,2,0,0,0,0,0,0,
3511,46.6377,74.3692,38.04,40,-3.0,37.23,3.12,1.95,0.0,2,0,1,2,0,0,0,0,0,0,
3512,46.63822,74.36967,35.16,40,-6.56,42.11,2.43,1.61,-2.83,0,0,1,0,1,0,0,0,0,0,Sudden brake with acceleration -6.56 m/s² (below -6 threshold)
3513,46.63875,74.37029,22.22,100,1.97,49.47,1.1,0.55,-0.03,0,0,0,0,0,0,0,0,0,0,
3514,46.63933,74.3711,39.89,100,-3.0,54.4,1.1,0.66,-1.0,2,3,0,1,0,0,0,0,0,0,
3515,46.64022,74.37257,28.05,40,-3.0,58.81,2.67,2.1,0.0,0,0,1,0,0,0,0,0,0,0,
3516,46.64189,74.37533,28.5,40,2.0,58.82,0.01,0.01,1.0,1,0,1,1,0,0,0,0,0,0,
3517,46.64328,74.37761,58.13,100,2.0,58.63,0.04,0.02,0.0,2,0,0,0,0,0,0,0,0,0,
3518,46.64482,74.38067,0.0,60,-8.95,63.29,1.92,0.96,-4.89,0,0,2,3,0,0,1,0,0,0,Sudden stop with speed drop of 58.1 km/h and hard braking (-8.95 m/s²)
3519,46.64582,74.3827,60.47,100,-7.87,63.77,0.07,0.04,-2.84,1,0,0,3,1,0,0,0,0,0,Sudden brake with acceleration -7.87 m/s² (below -6 threshold)
3520,46.64599,74.383,50.09,40,-3.0,60.46,1.51,0.92,0.0,1,0,1,2,0,0,0,0,0,0,
3521,46.64674,74.38432,35.57,60,-3.0,60.4,0.04,0.03,0.0,0,2,2,0,0,0,0,0,0,0,
3522,46.6478,74.38595,31.03,40,2.0,56.96,1.9,1.39,1.0,0,0,1,2,0,0,0,0,0,0,
3523,46.64921,74.38828,73.3,100,-1.75,83.75,34.0,27.2,-1.0,0,1,0,2,0,0,0,1,0,0,Sudden turn with yaw rate 34.0 deg/s (above 25 threshold) at speed 73.3 km/h
3524,46.6509,74.3913,26.83,40,-0.41,60.77,1.22,1.0,1.0,1,0,1,0,0,0,0,0,0,0,
3525,46.65274,74.39439,72.31,100,2.0,59.23,0.23,0.12,1.0,0,1,0,0,0,0,0,0,0,0,
3526,46.65455,74.39752,41.0,40,-3.0,59.96,0.32,0.19,-1.0,0,0,1,1,0,0,0,0,0,0,
3527,46.65545,74.3991,11.72,40,2.0,60.33,0.45,0.62,1.0,2,1,1,3,0,0,0,0,0,0,
3528,46.65637,74.40066,76.94,100,2.0,87.42,29.19,23.35,0.0,1,0,0,2,0,0,0,1,0,0,Sudden turn with yaw rate 29.19 deg/s (above 25 threshold) at speed 76.94 km/h
3529,46.657,74.40168,60.19,100,-0.12,58.3,0.18,0.09,-1.0,0,3,0,1,0,0,0,0,0,0,
3530,46.65771,74.4027,76.65,100,-2.88,55.16,0.47,0.24,-1.0,1,0,0,3,0,0,0,0,0,0,
3531,46.65828,74.40339,53.29,100,-3.0,50.44,0.81,0.4,-0.12,2,0,0,0,0,0,0,0,0,0,
3532,46.65863,74.40375,19.43,40,-3.0,45.81,3.79,3.87,0.0,2,0,1,2,0,0,0,0,0,0,
3533,46.65901,74.40415,34.97,60,2.0,46.47,0.43,0.29,1.0,1,1,2,3,0,0,0,0,0,0,
3534,46.66286,74.40716,75.58,100,2.0,38.02,1.27,0.63,0.0,1,0,0,1,0,0,0,0,0,0,
3535,46.66684,74.4102,83.31,100,-3.0,37.37,0.1,0.05,-1.0,0,1,0,3,0,0,0,0,0,0,
3536,46.67078,74.41321,57.58,100,-3.0,37.38,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,
3537,46.67456,74.41609,33.67,40,1.22,37.3,0.04,0.03,1.0,0,0,1,2,0,0,0,0,0,0,
3538,46.67503,74.41653,60.51,100,-3.0,43.11,0.89,0.44,-1.0,0,2,0,2,0,0,0,0,0,0,
3539,46.67526,74.41675,17.81,40,-3.0,43.73,0.54,0.58,0.0,0,3,1,1,0,0,0,0,0,0,
3540,46.67549,74.417,18.07,40,2.0,47.39,3.17,3.39,1.0,1,2,1,0,0,0,0,0,0,0,
3541,46.67564,74.41718,32.84,40,2.0,50.19,1.48,1.04,0.0,0,1,1,3,0,0,0,0,0,0,
3542,46.67593,74.41754,79.33,100,-6.09,51.15,0.14,0.07,-3.25,0,0,0,3,1,0,0,0,0,0,Sudden brake with acceleration -6.09 m/s² (below -6 threshold)
3543,46.67659,74.41838,59.84,100,2.0,51.84,0.1,0.05,0.0,0,0,0,3,0,0,0,0,0,0,
3544,46.67963,74.42283,40.0,100,-1.67,93.6,58.44,43.13,-1.0,0,0,0,2,0,0,0,0,1,0,Tight turn with steering angle 43.13 deg (above 35 threshold) and yaw rate 58.44 deg/s
3545,46.68138,74.42552,41.91,60,-3.0,56.95,0.72,0.41,0.0,1,0,2,1,0,0,0,0,0,0,
3546,46.68226,74.42686,67.32,100,-5.46,56.71,0.04,0.02,-3.5,0,1,0,0,1,0,0,0,0,0,Sudden brake with acceleration -5.46 m/s² (below -6 threshold)
3547,46.68269,74.42753,52.95,40,-3.0,57.31,0.53,0.57,0.0,1,3,1,2,0,0,0,0,0,0,
3548,46.68291,74.42786,27.63,40,-2.42,101.48,49.79,48.97,1.0,1,0,1,2,0,0,0,0,1,0,Tight turn with steering angle 48.97 deg (above 35 threshold) and yaw rate 49.79 deg/s
3549,46.68314,74.42818,145.94,100,-3.0,54.29,0.3,0.15,-1.0,2,0,0,0,0,0,0,0,0,1,Speeding at 145.94 km/h with limit 100 km/h (46% over)
3550,46.68332,74.42842,27.95,60,-3.0,53.13,0.92,0.73,0.0,1,0,2,2,0,0,0,0,0,0,
3551,46.68351,74.42866,39.23,40,-3.0,51.63,0.68,0.41,0.0,0,0,1,1,0,0,0,0,0,0,
3552,46.68371,74.42889,16.94,40,2.0,48.99,2.41,2.68,1.0,0,3,1,3,0,0,0,0,0,0,
3553,46.68391,74.42911,93.8,100,2.0,47.73,0.19,0.09,0.0,0,0,0,1,0,0,0,0,0,0,
3554,46.68432,74.42955,37.21,40,-3.0,47.02,0.33,0.21,-1.0,1,1,1,3,0,0,0,0,0,0,
3555,46.68474,74.42998,33.29,40,2.0,45.67,0.7,0.49,1.0,0,0,1,2,0,0,0,0,0,0,
3556,46.69097,74.43652,43.79,60,-3.0,46.39,0.38,0.21,-1.0,1,0,2,2,0,0,0,0,0,0,
3557,46.69404,74.43991,13.88,40,2.0,47.84,1.53,1.92,1.0,1,3,1,3,0,0,0,0,0,0,
3558,46.69713,74.4432,85.46,100,2.0,46.8,0.16,0.08,0.0,0,0,0,2,0,0,0,0,0,0,
3559,46.70024,74.44649,45.58,100,-5.13,46.61,0.04,0.02,-3.01,0,2,0,0,1,0,0,0,0,0,Sudden brake with acceleration -5.13 m/s² (below -6 threshold)
3560,46.70169,74.44824,18.42,100,-2.93,84.02,56.74,40.78,1.0,0,0,0,3,0,0,0,0,1,0,Tight turn with steering angle 40.78 deg (above 35 threshold) and yaw rate 56.74 deg/s
3561,46.70403,74.45096,68.22,100,-3.0,49.29,0.16,0.08,-1.0,0,0,0,0,0,0,0,0,0,0,
3562,46.70681,74.45354,48.24,100,-0.94,42.86,1.21,0.62,1.0,1,1,0,3,0,0,0,0,0,0,
3563,46.70916,74.45593,65.97,60,-2.38,45.48,1.02,0.51,-1.0,0,0,2,1,0,0,0,0,0,0,
3564,46.70989,74.45684,42.53,100,-3.0,51.26,1.22,0.69,-0.62,1,3,0,1,0,0,0,0,0,0,
3565,46.71023,74.45741,53.2,60,-3.0,66.71,40.15,32.12,0.0,0,1,2,1,0,0,0,1,0,0,Sudden turn with yaw rate 40.15 deg/s (above 25 threshold) at speed 53.2 km/h
3566,46.71055,74.45801,26.24,40,-3.0,61.93,1.76,1.45,0.0,0,0,1,2,0,0,0,0,0,0,
3567,46.71104,74.45886,25.04,40,5.48,60.04,1.26,1.08,2.13,1,0,1,1,0,1,0,0,0,0,Sudden acceleration with acceleration 5.48 m/s² (above +2 threshold)
3568,46.71152,74.45992,35.77,100,2.0,65.64,0.84,0.42,0.0,0,0,0,1,0,0,0,0,0,0,
3569,46.7146,74.46683,80.51,100,-3.0,65.98,0.05,0.03,-1.0,0,0,0,3,0,0,0,0,0,0,
3570,46.7179,74.47417,48.16,100,2.0,65.79,0.03,0.02,1.0,1,2,0,2,0,0,0,0,0,0,
3571,46.72426,74.48845,86.13,100,2.0,65.99,0.03,0.02,0.0,0,0,0,2,0,0,0,0,0,0,
3572,46.73267,74.50703,60.25,100,-3.0,65.65,0.05,0.03,-1.0,2,0,0,2,0,0,0,0,0,0,
3573,46.74084,74.52592,77.05,60,-3.0,66.61,0.5,0.28,0.0,0,0,2,1,0,0,0,0,0,1,Speeding at 77.05 km/h with limit 60 km/h (28% over)
3574,46.74891,74.54479,68.34,40,2.0,66.85,0.16,0.14,1.0,0,3,1,2,0,0,0,0,0,0,
3575,46.75522,74.55925,0.0,100,-6.79,66.42,0.06,0.03,-2.5,0,2,0,1,0,0,1,0,0,0,Sudden stop with speed drop of 68.3 km/h and hard braking (-6.79 m/s²)
3576,46.76169,74.57422,27.51,40,-3.0,66.63,0.12,0.1,-1.0,1,0,1,2,0,0,0,0,0,0,
3577,46.76651,74.58546,44.87,60,2.0,66.79,0.08,0.05,1.0,0,1,2,1,0,0,0,0,0,0,
3578,46.76759,74.5883,43.33,60,-3.0,69.18,1.29,0.72,-1.0,0,0,2,0,0,0,0,0,0,0,
3579,46.76869,74.59115,19.27,40,-3.0,68.9,0.23,0.24,0.0,2,0,1,0,0,0,0,0,0,0,
3580,46.76907,74.59206,33.86,40,0.89,67.34,0.8,0.55,1.0,0,0,1,3,0,0,0,0,0,0,
3581,46.77037,74.59467,21.41,40,0.34,63.52,2.89,2.76,-0.54,0,3,1,0,0,0,0,0,0,0,
3582,46.77124,74.59647,34.69,60,2.0,64.2,0.45,0.3,1.0,1,1,2,1,0,0,0,0,0,0,
3583,46.77439,74.60359,27.28,40,2.0,66.13,1.2,0.96,0.0,0,0,1,3,0,0,0,0,0,0,
3584,46.78061,74.61808,66.69,100,2.0,66.77,0.1,0.05,0.0,0,0,0,1,0,0,0,0,0,0,
3585,46.78117,74.6192,47.85,60,-5.31,63.43,1.64,0.85,-3.68,1,0,2,1,1,0,0,0,0,0,Sudden brake with acceleration -5.31 m/s² (below -6 threshold)
3586,46.78177,74.62022,33.18,100,-3.0,59.53,0.76,0.41,0.0,2,2,0,2,0,0,0,0,0,0,
3587,46.78297,74.62234,63.09,60,2.0,60.49,0.58,0.36,1.0,1,0,2,0,0,0,0,0,0,0,
3588,46.78536,74.62657,0.0,100,-6.3,60.53,0.01,0.0,-2.9,1,1,0,1,0,0,1,0,0,0,Sudden stop with speed drop of 63.1 km/h and hard braking (-6.3 m/s²)
3589,46.78776,74.6308,75.19,100,-3.0,60.43,0.02,0.01,-1.0,0,0,0,2,0,0,0,0,0,0,
3590,46.78896,74.63292,36.27,40,2.0,60.49,0.03,0.02,1.0,0,0,1,3,0,0,0,0,0,0,
3591,46.78955,74.63399,86.81,100,-0.16,87.05,43.87,35.1,-1.0,0,0,0,3,0,0,0,1,0,0,Sudden turn with yaw rate 43.87 deg/s (above 25 threshold) at speed 86.81 km/h
3592,46.79012,74.63508,35.88,60,-3.0,104.98,43.36,34.69,-1.0,0,0,2,3,0,0,0,1,0,0,Sudden turn with yaw rate 43.36 deg/s (above 25 threshold) at speed 35.88 km/h
3593,46.79041,74.63578,51.77,100,-3.0,67.5,0.9,0.45,0.0,2,0,0,0,0,0,0,0,0,0,
3594,46.79067,74.63658,20.0,40,3.93,72.0,3.92,4.2,2.14,0,2,1,0,0,1,0,0,0,0,Sudden acceleration with acceleration 3.93 m/s² (above +2 threshold)
3595,46.79107,74.63824,30.2,60,5.03,76.45,2.12,1.06,2.28,0,0,2,1,0,1,0,0,0,0,Sudden acceleration with acceleration 5.03 m/s² (above +2 threshold)
3596,46.79486,74.65488,28.45,40,-1.47,118.37,54.27,49.86,0.0,0,0,1,3,0,0,0,0,1,0,Tight turn with steering angle 49.86 deg (above 35 threshold) and yaw rate 54.27 deg/s
3597,46.79857,74.67158,72.51,100,-7.31,77.47,0.05,0.02,-3.48,1,0,0,2,1,0,0,0,0,0,Sudden brake with acceleration -7.31 m/s² (below -6 threshold)
3598,46.80218,74.68835,58.21,60,-3.0,77.85,0.18,0.09,-1.0,0,0,2,0,0,0,0,0,0,0,
3599,46.80258,74.69025,27.42,40,-3.0,78.11,0.16,0.13,0.0,2,0,1,2,0,0,0,0,0,0,
3600,46.80295,74.69211,20.5,40,2.0,78.75,0.5,0.49,1.0,1,1,1,3,0,0,0,0,0,0,
3601,46.80325,74.69406,34.44,40,2.81,81.25,1.27,0.86,2.24,1,0,1,3,0,1,0,0,0,0,Sudden acceleration with acceleration 2.81 m/s² (above +2 threshold)
3602,46.8036,74.69604,41.54,60,-1.23,79.98,1.08,0.91,-1.0,2,0,2,1,0,0,0,0,0,0,
3603,46.80378,74.69677,31.49,60,2.0,76.15,2.73,1.97,1.0,0,3,2,3,0,0,0,0,0,0,
3604,46.80479,74.70079,48.3,60,2.0,75.9,0.12,0.06,0.0,0,0,2,3,0,0,0,0,0,0,
3605,46.80585,74.70533,63.37,100,2.0,76.86,0.14,0.07,0.0,0,2,0,3,0,0,0,0,0,0,
3606,46.80592,74.70567,68.97,100,0.85,78.37,0.23,0.11,-1.0,0,1,0,0,0,0,0,0,0,0,
3607,46.806,74.70598,65.42,100,0.5,75.53,0.43,0.21,-0.36,0,0,0,3,0,0,0,0,0,0,
3608,46.80616,74.70673,70.16,100,-3.0,77.96,0.36,0.18,-1.0,0,2,0,1,0,0,0,0,0,0,
3609,46.80647,74.70779,17.7,60,-3.0,73.7,4.88,5.28,0.0,2,3,2,2,0,0,0,0,0,0,
3610,46.80697,74.70912,36.56,60,2.0,69.4,2.69,1.73,1.0,1,0,2,0,0,0,0,0,0,0,
3611,46.80891,74.71384,27.39,40,0.09,67.66,1.07,0.86,-1.0,2,0,1,0,0,0,0,0,0,0,
3612,46.81007,74.71666,36.78,40,2.0,67.64,0.01,0.0,1.0,0,0,1,1,0,0,0,0,0,0,
3613,46.81132,74.71961,75.66,60,2.0,67.04,0.25,0.12,0.0,0,0,2,2,0,0,0,0,0,1,Speeding at 75.66 km/h with limit 60 km/h (26% over)
3614,46.81202,74.72132,43.72,100,0.19,67.74,0.14,0.08,-1.0,2,3,0,2,0,0,0,0,0,0,
3615,46.81364,74.72518,58.52,60,-5.7,67.23,0.21,0.1,-2.72,0,1,2,2,1,0,0,0,0,0,Sudden brake with acceleration -5.7 m/s² (below -6 threshold)
3616,46.81499,74.72842,43.95,40,-3.0,67.38,0.1,0.08,0.0,1,0,1,1,0,0,0,0,0,0,
3617,46.81549,74.72975,31.95,60,-3.64,114.74,51.54,43.32,1.0,0,0,2,2,0,0,0,0,1,0,Tight turn with steering angle 43.32 deg (above 35 threshold) and yaw rate 51.54 deg/s
3618,46.81569,74.73038,26.14,40,-3.0,72.39,1.92,1.59,-1.0,1,1,1,2,0,0,0,0,0,0,
3619,46.81587,74.73097,23.65,40,0.96,73.03,0.45,0.4,1.0,2,0,1,3,0,0,0,0,0,0,
3620,46.81601,74.73155,28.45,40,2.0,76.43,2.03,1.58,1.0,1,1,1,3,0,0,0,0,0,0,
3621,46.8161,74.73204,32.18,40,2.0,79.59,1.7,1.21,0.0,2,0,1,2,0,0,0,0,0,0,
3622,46.81625,74.73278,48.63,60,-2.68,78.54,0.51,0.26,-1.0,1,1,2,1,0,0,0,0,0,0,
3623,46.8164,74.73384,25.75,40,-3.0,81.95,2.21,1.86,-0.32,0,3,1,3,0,0,0,0,0,0,
3624,46.81805,74.75368,27.7,40,2.0,85.25,2.02,1.61,1.0,0,0,1,0,0,0,0,0,0,0,
3625,46.81853,74.75974,33.01,40,2.0,85.47,0.12,0.08,0.0,1,1,1,2,0,0,0,0,0,0,
3626,46.81875,74.76134,41.21,100,2.0,82.17,0.71,0.42,0.0,1,3,0,1,0,0,0,0,0,0,
3627,46.81903,74.76261,69.43,100,2.0,77.57,0.69,0.35,0.0,0,0,0,2,0,0,0,0,0,0,
3628,46.81922,74.76345,53.96,100,2.0,77.25,0.05,0.03,0.0,1,0,0,0,0,0,0,0,0,0,
3629,46.8195,74.76427,78.7,100,-3.0,71.15,0.92,0.46,-1.0,0,0,0,1,0,0,0,0,0,0,
3630,46.81976,74.76496,18.42,40,2.0,69.35,1.53,1.62,1.0,1,1,1,3,0,0,0,0,0,0,
3631,46.82008,74.76583,89.73,100,2.0,69.81,0.07,0.03,0.0,0,1,0,1,0,0,0,0,0,0,
3632,46.82474,74.775,32.33,100,-2.07,63.06,1.81,1.28,-1.0,2,3,0,3,0,0,0,0,0,0,
3633,46.82502,74.77558,84.75,100,-6.73,64.23,0.18,0.09,-2.3,0,1,0,2,1,0,0,0,0,0,Sudden brake with acceleration -6.73 m/s² (below -6 threshold)
3634,46.82511,74.77576,74.25,100,-3.0,63.43,0.13,0.06,-1.0,0,1,0,0,0,0,0,0,0,0,
3635,46.82527,74.77614,40.42,60,2.0,67.17,2.14,1.27,1.0,1,0,2,3,0,0,0,0,0,0,
3636,46.82581,74.77722,94.85,100,-1.87,84.27,43.7,34.96,-1.0,0,0,0,2,0,0,0,1,0,0,Sudden turn with yaw rate 43.7 deg/s (above 25 threshold) at speed 94.85 km/h
3637,46.82711,74.77981,35.94,60,-3.0,63.35,0.06,0.04,-1.0,2,0,2,2,0,0,0,0,0,0,
3638,46.8282,74.78247,74.49,100,2.0,67.72,0.66,0.33,1.0,0,0,0,1,0,0,0,0,0,0,
3639,46.82916,74.78465,50.42,100,-3.0,66.23,0.27,0.13,-1.0,0,3,0,2,0,0,0,0,0,0,
3640,46.82938,74.78508,55.52,60,2.0,62.9,1.43,0.72,1.0,0,0,2,2,0,0,0,0,0,0,
3641,46.82946,74.78522,75.12,100,1.66,60.26,0.4,0.2,-0.34,0,0,0,2,0,0,0,0,0,0,
3642,46.83042,74.78705,59.5,100,-3.0,62.32,0.32,0.16,-1.0,1,0,0,3,0,0,0,0,0,0,
3643,46.83174,74.78928,54.17,100,-7.0,59.38,0.5,0.25,-3.67,1,2,0,0,1,0,0,0,0,0,Sudden brake with acceleration -7.0 m/s² (below -6 threshold)
3644,46.83297,74.79169,34.91,100,-0.44,62.96,0.54,0.27,-1.0,0,1,0,2,0,0,0,0,0,0,
3645,46.84142,74.80898,53.11,60,-5.73,63.95,0.44,0.22,-2.86,0,0,2,2,1,0,0,0,0,0,Sudden brake with acceleration -5.73 m/s² (below -6 threshold)
3646,46.84886,74.82416,34.82,40,-3.0,63.89,0.03,0.02,0.0,0,0,1,3,0,0,0,0,0,0,
3647,46.85024,74.82703,28.05,40,0.31,64.32,0.26,0.21,1.0,0,1,1,3,0,0,0,0,0,0,
3648,46.85111,74.82881,35.22,40,2.0,63.95,0.18,0.12,1.0,0,0,1,2,0,0,0,0,0,0,
3649,46.85213,74.83116,69.29,100,2.0,66.54,0.39,0.19,0.0,1,0,0,2,0,0,0,0,0,0,
3650,46.85318,74.83339,69.71,100,2.0,64.79,0.26,0.13,0.0,1,0,0,1,0,0,0,0,0,0,
3651,46.85368,74.83434,80.81,100,-3.0,62.24,0.38,0.19,-1.0,0,0,0,0,0,0,0,0,0,0,
3652,46.85468,74.83617,47.79,60,-2.56,61.35,0.44,0.23,0.44,0,2,2,2,0,0,0,0,0,0,
3653,46.8557,74.83788,74.67,100,-3.0,59.18,0.32,0.16,-0.44,0,1,0,2,0,0,0,0,0,0,
3654,46.85692,74.84032,27.6,40,-3.0,63.43,2.61,2.08,0.0,0,1,1,3,0,0,0,0,0,0,
3655,46.85747,74.84118,50.23,100,-0.58,57.4,1.09,0.55,1.0,2,0,0,0,0,0,0,0,0,0,
3656,46.85747,74.84118,26.22,40,2.0,0.0,25.0,20.71,1.0,2,0,1,2,0,0,0,0,0,0,
3657,46.858,74.84199,72.68,100,2.0,56.8,8.52,4.26,0.0,1,0,0,1,0,0,0,0,0,0,
3658,46.85845,74.84263,58.66,100,2.0,54.89,0.3,0.15,0.0,1,1,0,3,0,0,0,0,0,0,
3659,46.85926,74.84372,79.68,100,-3.0,53.38,0.23,0.11,-1.0,1,0,0,1,0,0,0,0,0,0,
3660,46.85971,74.8443,31.54,40,-3.0,52.19,0.65,0.47,0.0,0,0,1,3,0,0,0,0,0,0,
